"","account_length","international_plan","voice_mail_plan","number.vmail.messages","total_day_calls","total_day_charge","total_eve_calls","total_eve_charge","total_night_calls","total_night_charge","total_intl_calls","total_intl_charge","customer_service_calls","churn"
"1208",13,"no","yes",25,65,30.02,96,14.68,128,4.7,5,3.05,2,"FALSE"
"1209",154,"no","no",0,93,32.54,119,17.46,121,9.26,3,2.75,3,"FALSE"
"1210",144,"yes","yes",35,127,29.72,93,18.67,90,11.51,3,3.46,0,"FALSE"
"1211",48,"no","no",0,67,46.78,108,15.32,110,7.15,2,2.13,1,"FALSE"
"1212",94,"no","no",0,85,29.58,114,20.49,94,9.35,1,2.13,1,"FALSE"
"1213",139,"no","no",0,132,28.05,86,21.22,128,7.66,8,3.4,1,"FALSE"
"1214",126,"no","no",0,102,38.88,99,14.34,100,10.06,4,3.19,1,"FALSE"
"1215",122,"no","no",0,88,18.34,109,20.04,119,10.29,3,2.57,2,"FALSE"
"1216",139,"no","no",0,140,37.62,89,13.41,89,8.66,6,3.05,1,"FALSE"
"1217",95,"no","no",0,84,23.99,108,17.97,127,4.67,6,1.59,3,"FALSE"
"1218",80,"no","yes",31,92,28.29,74,20.26,84,6.78,4,2.89,4,"FALSE"
"1219",131,"no","yes",28,87,42.43,138,19.31,92,10.8,3,2.05,3,"FALSE"
"1220",36,"no","no",0,83,30.36,103,18.11,119,8.91,5,2.94,1,"FALSE"
"1221",180,"no","no",0,96,23.63,64,19.12,118,7.69,5,4.24,2,"FALSE"
"1222",25,"no","no",0,98,22.83,109,17.2,100,8.82,5,3.4,2,"FALSE"
"1223",113,"no","no",0,93,36.7,85,20.41,123,7.05,5,1.32,3,"FALSE"
"1224",88,"no","yes",31,91,30.87,120,18.12,104,9.35,4,3.08,1,"FALSE"
"1225",120,"no","no",0,97,30.33,113,14.31,93,5.42,9,2.51,1,"FALSE"
"1226",74,"no","no",0,84,18.09,104,11.92,81,4.09,3,3.08,1,"FALSE"
"1227",109,"no","no",0,101,29.02,82,20.42,112,5.36,4,3.08,2,"FALSE"
"1228",162,"no","yes",33,139,31.37,78,15.57,106,5.73,6,3.32,0,"FALSE"
"1229",124,"no","yes",37,109,27.4,79,17.36,87,10.42,4,2.4,1,"FALSE"
"1230",177,"no","no",0,77,14.43,109,21.89,66,9.47,5,2.03,2,"FALSE"
"1231",91,"no","no",0,71,37.04,116,19.56,110,10.44,2,2.86,1,"FALSE"
"1232",105,"no","no",0,98,46.05,110,19.23,60,8.05,5,2.38,0,"TRUE"
"1233",24,"no","no",0,91,41.31,77,15.63,109,8.29,6,4.13,0,"TRUE"
"1234",48,"no","no",0,71,21.79,78,4.09,80,5.23,3,2.4,0,"FALSE"
"1235",86,"no","no",0,115,21.47,112,14.35,95,6.96,7,2.65,2,"FALSE"
"1236",163,"no","no",0,56,30.38,79,18.33,84,6.87,2,2.86,4,"FALSE"
"1237",91,"no","no",0,109,27.03,142,21.68,73,3.71,4,2.73,0,"FALSE"
"1238",56,"no","no",0,79,25.65,87,13.75,115,7.55,5,3.16,3,"FALSE"
"1239",147,"yes","yes",24,118,37.38,116,17.72,111,15.86,4,2.19,3,"FALSE"
"1240",64,"no","no",0,116,28.56,94,16.35,98,7.49,3,2.73,2,"FALSE"
"1241",108,"no","yes",34,83,27.56,117,14.6,76,11.69,3,2.59,4,"TRUE"
"1242",159,"no","no",0,107,33.8,91,16.62,120,9.6,7,4.46,5,"FALSE"
"1243",136,"yes","no",0,90,43.66,104,19.56,82,6.46,10,2.46,3,"FALSE"
"1244",116,"no","yes",35,122,31.08,119,18.08,103,8.72,2,2.97,1,"FALSE"
"1245",45,"no","yes",38,92,33.46,108,21.61,85,11.78,2,2.08,1,"FALSE"
"1246",122,"no","no",0,120,23.82,128,19.67,127,8.46,5,3.02,2,"FALSE"
"1247",138,"no","no",0,83,33.03,97,16.14,102,10.45,3,2.43,5,"FALSE"
"1248",132,"no","no",0,66,19.99,108,18.19,94,10.78,5,2.38,1,"FALSE"
"1249",101,"yes","no",0,108,32.93,98,15.86,100,10.04,8,3.13,0,"FALSE"
"1250",58,"no","no",0,105,41.33,108,19.67,120,8.14,4,2.11,2,"FALSE"
"1251",81,"no","no",0,132,24.72,91,10.99,109,8.39,4,1.4,1,"FALSE"
"1252",87,"no","no",0,105,28.75,102,14.44,106,11.02,10,2.67,3,"FALSE"
"1253",116,"no","no",0,93,38.98,111,15.68,91,7.57,3,2.38,2,"FALSE"
"1254",85,"yes","no",0,97,33.52,115,17.99,133,9.45,4,2.24,4,"FALSE"
"1255",62,"no","yes",33,84,31.69,136,17.09,103,12.9,3,3,2,"TRUE"
"1256",90,"no","no",0,121,12.94,73,24.68,89,10.66,3,2.92,0,"FALSE"
"1257",98,"no","no",0,65,27.68,109,15.73,104,9.88,3,1.62,2,"FALSE"
"1258",73,"no","no",0,115,30.99,97,16.93,113,5.41,5,4.86,1,"FALSE"
"1259",107,"yes","no",0,83,33.05,84,21.06,93,11.04,7,3.02,2,"FALSE"
"1260",55,"no","yes",20,95,32.18,113,10.08,102,11.26,4,3.38,2,"FALSE"
"1261",76,"no","yes",22,107,27.22,136,14.34,102,1.04,4,2.57,3,"FALSE"
"1262",30,"no","no",0,76,24.65,112,20.46,134,8.87,4,1.92,3,"FALSE"
"1263",157,"no","no",0,105,37.52,127,10.14,113,7.43,7,3.11,4,"FALSE"
"1264",40,"no","yes",31,69,38.2,81,11.43,104,5.41,5,2.03,1,"TRUE"
"1265",72,"no","no",0,79,24.99,103,13.8,80,7.33,4,2.84,1,"FALSE"
"1266",95,"no","yes",39,130,44.34,111,18.14,97,8.8,5,2.73,1,"FALSE"
"1267",42,"no","no",0,127,26.42,45,13.95,128,7.1,3,2.43,0,"FALSE"
"1268",86,"no","no",0,112,28.25,81,21.7,97,10.26,7,1.46,1,"FALSE"
"1269",131,"no","no",0,115,36.01,102,22.14,96,6.49,7,2.92,0,"FALSE"
"1270",55,"no","yes",45,114,22.19,94,17.71,114,6.37,5,2.97,4,"TRUE"
"1271",74,"no","no",0,102,27.66,105,24.82,80,8.25,6,2.35,0,"FALSE"
"1272",81,"yes","yes",37,76,40.31,125,22.46,120,12.21,3,2.13,1,"FALSE"
"1273",81,"no","no",0,102,28.25,112,18.5,68,9.91,2,3.56,4,"FALSE"
"1274",28,"no","no",0,48,20.69,112,10.69,122,11.77,2,2.24,6,"TRUE"
"1275",111,"no","no",0,62,29.99,124,17.09,138,6.77,2,3.02,0,"FALSE"
"1276",3,"no","yes",27,116,11.46,78,20.74,93,12.65,2,3.08,2,"FALSE"
"1277",51,"no","no",0,129,39.05,104,28.56,128,8.68,1,2.59,1,"TRUE"
"1278",68,"no","yes",24,118,29.92,116,23.62,71,7.86,7,3.97,1,"FALSE"
"1279",163,"no","no",0,77,42.11,108,22.91,82,7.53,7,2.59,0,"TRUE"
"1280",87,"no","no",0,90,19.62,68,22.32,69,11.06,5,3.54,2,"FALSE"
"1281",58,"no","no",0,95,19.07,108,17.82,78,11.74,1,3.75,0,"TRUE"
"1282",109,"no","no",0,138,27.64,109,13.09,118,9.44,4,3.11,0,"FALSE"
"1283",111,"no","no",0,107,39,99,18.2,95,13.03,6,2.81,4,"FALSE"
"1284",144,"no","no",0,96,23.73,93,10.56,75,4.3,4,4.05,2,"FALSE"
"1285",135,"no","no",0,66,44.85,116,21.36,112,9,2,2.27,5,"TRUE"
"1286",109,"no","yes",46,123,36.98,84,19.86,99,7.38,3,2.43,4,"FALSE"
"1287",107,"no","yes",14,132,19.43,91,16.98,74,8.76,8,2.03,1,"FALSE"
"1288",149,"no","no",0,108,33.37,96,11.63,87,6.96,3,2.08,2,"FALSE"
"1289",56,"no","no",0,95,43.04,116,15.98,133,6.39,4,1.19,1,"FALSE"
"1290",129,"no","no",0,99,16.66,62,20.46,123,11.47,4,2.84,0,"FALSE"
"1291",92,"no","no",0,118,42.4,95,17.98,116,7.61,3,2.46,0,"FALSE"
"1292",67,"no","yes",30,107,22.03,104,19.81,93,13.37,5,3.92,1,"FALSE"
"1293",120,"no","no",0,106,37.62,98,22.75,80,5.02,7,2.51,0,"FALSE"
"1294",166,"no","no",0,106,37.52,118,15.11,102,9.27,9,3.35,1,"FALSE"
"1295",66,"no","no",0,76,14.89,111,22.27,125,8.31,5,2.48,1,"FALSE"
"1296",76,"no","no",0,61,34.61,127,13.74,97,7.92,3,2.27,0,"FALSE"
"1297",79,"no","no",0,110,36.31,121,19.97,157,10.33,3,2.38,2,"FALSE"
"1298",98,"no","yes",31,112,30.87,100,18.76,121,10.63,4,3.48,2,"FALSE"
"1299",141,"no","yes",22,123,36.62,98,27.94,89,7.22,6,2.11,1,"FALSE"
"1300",49,"no","no",0,90,45.27,117,17.66,98,9.23,2,3.78,2,"TRUE"
"1301",46,"no","no",0,111,33.86,83,14.88,84,9.48,2,2.75,3,"FALSE"
"1302",137,"no","no",0,130,19.55,83,11.71,61,10.08,4,1.97,3,"FALSE"
"1303",171,"no","no",0,69,45.99,112,19.55,111,6.12,5,2.59,1,"TRUE"
"1304",10,"no","no",0,127,37.77,125,13.01,80,10.23,4,3.48,1,"FALSE"
"1305",88,"no","no",0,78,10.52,114,22.32,110,9.56,2,2.38,3,"FALSE"
"1306",89,"no","no",0,92,23.99,126,21.17,73,6.12,2,2.92,2,"FALSE"
"1307",82,"no","no",0,81,32.16,117,15.67,83,11.51,5,2.86,3,"TRUE"
"1308",139,"no","no",0,135,33.32,146,15.81,92,6.89,1,2.65,3,"FALSE"
"1309",87,"no","no",0,119,29.17,107,17.43,114,7.68,4,3.73,0,"FALSE"
"1310",137,"yes","no",0,123,29.58,115,13.71,98,11.73,3,3.08,2,"FALSE"
"1311",45,"no","no",0,106,13.36,110,15.92,111,8.29,5,2,1,"TRUE"
"1312",90,"no","no",0,92,34.15,91,13.97,98,11.21,7,2.4,1,"FALSE"
"1313",103,"no","no",0,123,24.02,87,21.56,96,9.71,2,1.73,1,"FALSE"
"1314",100,"no","no",0,130,40.09,69,14.96,122,2.86,1,1.97,2,"FALSE"
"1315",110,"no","no",0,100,31.47,88,14.03,104,5.02,4,1.7,3,"FALSE"
"1316",124,"no","no",0,113,43.23,104,6.71,69,6.89,2,3.19,2,"FALSE"
"1317",10,"no","no",0,103,31.11,77,18.26,73,9.29,6,2.35,2,"FALSE"
"1318",89,"no","yes",29,80,27.8,136,23.36,147,17.19,5,2.03,2,"FALSE"
"1319",121,"no","no",0,98,35.34,96,17.89,114,4.93,2,2.08,2,"FALSE"
"1320",101,"no","no",0,102,42.26,93,14.87,86,9.32,3,1.65,3,"FALSE"
"1321",103,"no","yes",31,105,31.52,126,16.8,110,6.62,4,3.92,2,"FALSE"
"1322",51,"no","no",0,60,33.63,64,18.79,134,7.59,5,2.4,1,"FALSE"
"1323",2,"yes","no",0,42,22.46,88,11.81,119,8.67,1,2.46,2,"TRUE"
"1324",111,"no","no",0,117,33.51,128,19.36,101,9.63,11,2.51,0,"FALSE"
"1325",118,"no","no",0,112,26.28,105,15.66,102,9.78,5,3.4,2,"FALSE"
"1326",17,"no","yes",31,115,26.03,59,15.8,102,10.09,1,2.7,6,"TRUE"
"1327",130,"no","no",0,119,35.9,120,19.64,80,9.94,9,1.7,2,"FALSE"
"1328",193,"no","no",0,92,16.46,103,12.12,115,9.45,5,2.94,2,"TRUE"
"1329",114,"no","no",0,145,29.24,101,23.49,100,8.72,9,2.73,1,"FALSE"
"1330",137,"no","no",0,91,23.99,100,12.51,75,11.46,7,2.16,2,"FALSE"
"1331",185,"no","yes",29,121,25.69,88,20.8,91,6.95,2,3.73,2,"FALSE"
"1332",101,"no","no",0,107,35.63,96,19.45,85,7.76,2,2.05,3,"FALSE"
"1333",95,"no","yes",32,109,41.99,91,10.68,90,10.19,4,2.84,3,"FALSE"
"1334",7,"no","yes",30,114,37.64,116,14.09,105,11.12,12,2.92,1,"FALSE"
"1335",126,"no","no",0,99,54.62,93,14.27,106,8.71,4,2.16,1,"TRUE"
"1336",71,"no","no",0,124,41.43,90,5.1,129,8.5,2,3.05,0,"FALSE"
"1337",124,"no","no",0,85,42.76,98,18.21,71,8.37,6,3,3,"FALSE"
"1338",97,"yes","no",0,107,40.27,105,13.4,120,10.85,2,1.97,0,"TRUE"
"1339",28,"no","no",0,79,27.15,131,18.42,116,9.3,3,2.51,2,"FALSE"
"1340",90,"yes","no",0,96,25.19,111,18.73,97,6.04,1,2.48,4,"TRUE"
"1341",190,"no","no",0,86,25.65,129,22.83,73,8.1,1,3.97,1,"FALSE"
"1342",31,"no","yes",28,101,35.79,86,21.29,125,10.87,2,3.11,1,"FALSE"
"1343",52,"no","yes",24,71,29.05,80,17.12,124,7.15,5,1.11,2,"FALSE"
"1344",73,"no","no",0,80,43.3,79,7.67,60,6.9,8,2.86,0,"FALSE"
"1345",111,"no","no",0,89,48.35,113,13.35,91,10.93,8,2.27,0,"TRUE"
"1346",98,"no","no",0,0,0,130,13.57,88,7.52,1,1.84,4,"TRUE"
"1347",106,"yes","no",0,45,22.73,107,15.96,89,8.19,2,2.89,1,"TRUE"
"1348",111,"no","no",0,117,38.23,127,16.31,97,10.35,3,2.78,0,"FALSE"
"1349",59,"no","no",0,98,25.81,92,17.84,86,12.01,5,3.21,1,"FALSE"
"1350",71,"no","yes",22,107,24.04,105,13.86,99,9.9,3,1.51,2,"FALSE"
"1351",55,"no","no",0,124,48.57,106,19.63,140,10.38,7,4,0,"TRUE"
"1352",13,"no","no",0,121,9.93,64,22.29,115,7.15,5,3.21,1,"FALSE"
"1353",136,"no","yes",16,105,15.37,109,17.11,115,10.22,4,3.54,0,"FALSE"
"1354",123,"no","no",0,91,19.45,123,18.41,102,11.28,3,2.97,0,"FALSE"
"1355",105,"no","no",0,103,25.11,78,18.93,102,7.36,3,3.46,2,"FALSE"
"1356",50,"no","yes",31,93,51.46,119,20.44,103,8.73,14,3.67,3,"FALSE"
"1357",118,"no","no",0,120,23.14,103,17.36,90,10.27,4,3.05,1,"FALSE"
"1358",97,"no","no",0,84,28.85,86,14.1,83,8.64,6,3.46,3,"FALSE"
"1359",51,"no","no",0,89,38.62,106,16.52,126,10.95,2,4.02,0,"FALSE"
"1360",73,"no","no",0,91,37.03,97,18.75,89,12.48,6,2.78,1,"TRUE"
"1361",35,"no","no",0,102,21.11,115,10.53,100,6.11,8,3.54,2,"FALSE"
"1362",64,"no","no",0,76,35.05,76,19.75,96,11.32,2,3.67,1,"FALSE"
"1363",63,"no","no",0,122,22.59,62,5.7,121,7.22,2,2.67,3,"FALSE"
"1364",117,"no","yes",31,115,17.83,125,20.2,104,11.85,6,2.08,3,"FALSE"
"1365",115,"no","no",0,97,41.65,75,21.31,124,12.16,8,3.7,1,"TRUE"
"1366",162,"no","no",0,118,31.37,95,19.04,82,8.12,3,3.13,1,"FALSE"
"1367",89,"no","no",0,66,15.22,104,15.24,116,10.13,1,3.32,3,"FALSE"
"1368",94,"yes","no",0,131,40.05,107,16.56,93,7.68,4,2.32,1,"FALSE"
"1369",129,"no","no",0,127,31.62,96,22.3,63,4.45,6,3.11,4,"FALSE"
"1370",86,"no","no",0,75,38.06,109,13.23,143,6.76,9,1.97,1,"FALSE"
"1371",96,"no","no",0,125,30.52,139,13.8,133,11.9,2,1.78,1,"FALSE"
"1372",190,"no","no",0,102,28.8,113,21.55,93,8.87,5,2.4,1,"FALSE"
"1373",80,"no","no",0,90,20.08,77,12.27,86,10.13,6,2.21,1,"FALSE"
"1374",108,"no","no",0,105,19.04,110,16.46,93,9.4,4,1.11,4,"TRUE"
"1375",97,"no","yes",32,129,28.63,97,19.2,95,8.63,7,2.3,0,"FALSE"
"1376",84,"no","yes",42,112,36.43,107,16,117,15.01,10,3.05,0,"FALSE"
"1377",65,"no","no",0,139,41.77,113,20.56,117,12.84,5,1.13,4,"TRUE"
"1378",131,"no","yes",34,134,26.62,95,6.04,120,11.78,10,3.62,1,"FALSE"
"1379",58,"yes","yes",43,96,24.28,100,23.15,105,8.7,4,2.4,1,"FALSE"
"1380",36,"no","no",0,115,34.41,115,19.61,127,9.09,2,2.75,3,"FALSE"
"1381",54,"no","no",0,119,19.86,123,10.46,101,9.79,2,3.24,1,"FALSE"
"1382",45,"no","no",0,110,26.47,103,22.13,98,8.65,1,2.97,1,"FALSE"
"1383",125,"no","yes",39,107,40.14,110,24.58,107,7.89,4,2.46,2,"FALSE"
"1384",72,"no","yes",21,113,23.48,83,22.11,118,6.09,2,2.21,2,"FALSE"
"1385",141,"no","no",0,108,8.82,83,13.77,115,10.06,3,2.73,3,"FALSE"
"1386",113,"no","no",0,116,13.82,124,18.75,113,10.61,3,2.4,0,"FALSE"
"1387",20,"no","yes",35,98,29.16,127,13.01,125,7.45,3,1.92,0,"FALSE"
"1388",212,"no","no",0,96,21.42,80,12.27,102,13.63,3,2.05,1,"FALSE"
"1389",99,"yes","no",0,127,33.52,92,13.26,99,9.18,6,2.67,4,"FALSE"
"1390",94,"no","no",0,62,33,54,19.31,115,8.57,4,4.13,1,"FALSE"
"1391",40,"no","no",0,105,19.67,113,10.86,91,4.84,6,2.51,1,"FALSE"
"1392",86,"no","yes",29,118,26.72,136,16.69,109,10.2,5,2.27,3,"FALSE"
"1393",101,"no","no",0,85,45.85,86,17.65,107,9.64,15,1.22,3,"TRUE"
"1394",170,"no","no",0,107,41.89,124,19.39,95,7.49,8,2.46,0,"FALSE"
"1395",105,"no","no",0,121,38.66,89,22.82,82,6.45,4,3.51,1,"FALSE"
"1396",103,"no","no",0,110,32.27,83,9.82,103,8.61,4,3.29,0,"FALSE"
"1397",140,"yes","yes",27,124,32.11,102,13.68,100,8.9,5,3.11,4,"FALSE"
"1398",101,"no","no",0,0,0,119,16.33,95,7.6,4,1.94,1,"FALSE"
"1399",98,"no","yes",19,87,18.79,97,19.36,84,10.96,4,2.97,1,"FALSE"
"1400",104,"no","no",0,116,28.49,112,18.63,94,9.72,2,3.16,4,"FALSE"
"1401",115,"no","no",0,90,22.44,75,16.79,114,7.91,0,0,3,"FALSE"
"1402",112,"no","no",0,88,28.53,81,21.07,108,6.98,4,3.21,0,"FALSE"
"1403",70,"no","no",0,86,36.28,77,17.4,101,11.55,4,1.54,1,"FALSE"
"1404",126,"no","no",0,120,29.82,71,8.36,93,9.09,1,2.86,0,"FALSE"
"1405",87,"no","yes",39,113,14.04,63,19.07,88,7.36,1,2.57,3,"FALSE"
"1406",125,"no","no",0,80,24.34,94,7.49,135,10.49,7,2.38,4,"TRUE"
"1407",86,"no","no",0,139,21.34,93,22.93,110,10.61,8,2.4,1,"FALSE"
"1408",73,"no","yes",31,105,13.99,91,21.77,98,10.33,2,3.19,6,"TRUE"
"1409",232,"no","no",0,104,28.15,115,16.65,77,5.32,3,3.19,1,"FALSE"
"1410",1,"no","yes",30,95,31.13,110,19.77,110,11.17,2,2.27,0,"FALSE"
"1411",133,"no","no",0,91,27.56,94,18.03,78,11.72,5,3.29,1,"FALSE"
"1412",103,"no","no",0,84,28.32,91,16.35,115,7.56,6,2.08,1,"FALSE"
"1413",131,"no","yes",24,60,23.1,78,19.82,121,9.48,4,2.54,1,"FALSE"
"1414",95,"no","yes",20,78,28.17,94,18.33,91,10.95,6,2.65,0,"FALSE"
"1415",182,"no","no",0,90,29.94,106,14.87,134,10.56,4,2.62,1,"FALSE"
"1416",99,"no","no",0,89,24.19,95,17.38,114,9.14,1,2.46,0,"FALSE"
"1417",27,"no","no",0,121,30.19,92,25.23,106,8.68,3,2.05,3,"FALSE"
"1418",141,"no","no",0,74,14.14,104,16.2,79,6.77,7,2.89,1,"FALSE"
"1419",29,"yes","yes",37,101,39.95,79,15.58,106,6.29,7,1.54,2,"FALSE"
"1420",65,"no","no",0,95,17.97,100,12.05,105,8.12,12,1.78,2,"FALSE"
"1421",81,"yes","no",0,68,25.4,98,14.61,97,9.65,3,4.83,3,"TRUE"
"1422",37,"no","yes",20,81,45,110,18.4,102,9.48,7,2.81,0,"FALSE"
"1423",107,"no","yes",31,45,27.25,70,18.83,109,11.77,1,1.51,1,"FALSE"
"1424",127,"yes","yes",28,117,16.3,131,13.56,132,6.88,3,2.81,1,"FALSE"
"1425",78,"no","no",0,77,23.92,114,16.59,107,11.38,5,3.16,0,"FALSE"
"1426",55,"no","no",0,148,20.35,96,19.7,113,10,2,1.24,2,"FALSE"
"1427",86,"no","yes",30,84,16.98,125,22.4,90,11.46,7,2.65,2,"FALSE"
"1428",176,"no","no",0,108,42.65,100,14.57,85,6.69,6,2.59,2,"FALSE"
"1429",96,"yes","no",0,117,34.1,120,24.61,95,4.42,5,3.02,2,"FALSE"
"1430",11,"no","yes",38,130,35.67,84,16.71,79,10.49,7,1.89,1,"FALSE"
"1431",48,"no","yes",34,70,33.66,121,23.26,71,9.81,4,2.05,1,"FALSE"
"1432",127,"no","no",0,107,40.77,121,10.96,110,11.25,5,3.05,1,"FALSE"
"1433",63,"no","no",0,75,27.97,118,12.57,97,11.37,2,3.02,0,"FALSE"
"1434",79,"no","no",0,107,37.55,97,16.34,74,7.25,2,3.29,1,"FALSE"
"1435",47,"no","yes",37,150,19.18,97,20.73,112,8.04,6,3.56,2,"FALSE"
"1436",89,"yes","yes",19,114,19.14,132,22.24,116,5.56,2,3,0,"TRUE"
"1437",83,"no","yes",26,117,38.49,97,19.95,82,6.01,7,2.92,1,"FALSE"
"1438",126,"yes","yes",34,118,41.63,105,18.67,136,9.49,6,2.62,4,"FALSE"
"1439",60,"no","no",0,99,34.54,131,20.04,112,10.12,6,4.08,2,"FALSE"
"1440",122,"no","no",0,115,23.24,137,20.66,110,8.5,4,2.32,0,"FALSE"
"1441",136,"no","no",0,97,25.94,85,17.76,99,5.36,10,1.35,1,"FALSE"
"1442",172,"no","yes",47,102,46.73,118,15.86,123,11.03,2,2.38,1,"FALSE"
"1443",102,"no","no",0,116,33.27,87,17.77,73,9.05,3,2.24,1,"TRUE"
"1444",113,"yes","no",0,82,34.73,115,16.05,97,6.27,7,2.48,1,"FALSE"
"1445",79,"no","no",0,99,37.79,82,12.43,82,12.4,4,2.4,3,"FALSE"
"1446",55,"no","yes",8,104,37.83,94,14.58,114,16.99,2,2.62,1,"FALSE"
"1447",111,"no","yes",28,104,21.9,52,13.37,76,6.63,2,2.78,2,"FALSE"
"1448",160,"no","no",0,105,29.63,107,14.56,131,9.94,2,2.24,0,"FALSE"
"1449",110,"no","no",0,110,41.23,140,13.8,86,8.28,3,2.11,4,"FALSE"
"1450",192,"no","no",0,101,37.67,50,24.24,83,7.53,6,3.43,4,"FALSE"
"1451",93,"no","no",0,100,19.43,103,18.79,88,5.68,9,2.94,0,"FALSE"
"1452",101,"no","yes",33,137,37.35,94,15.88,113,8.3,2,2.57,2,"FALSE"
"1453",77,"no","no",0,136,24.63,115,12.86,73,11.36,3,3.32,2,"FALSE"
"1454",105,"no","yes",40,111,40.21,110,9.95,115,9.95,3,2.19,2,"FALSE"
"1455",133,"no","yes",44,80,29.58,113,17.8,87,10.08,7,3.81,2,"TRUE"
"1456",131,"no","no",0,95,18.62,48,28.23,108,11.64,7,1.78,1,"FALSE"
"1457",106,"no","yes",33,120,13.87,85,20.03,113,6.79,4,2.67,1,"FALSE"
"1458",118,"no","no",0,113,22.68,92,10.29,129,11.46,4,1.59,1,"FALSE"
"1459",125,"no","no",0,94,23.31,83,17.83,114,10.73,4,2.32,1,"FALSE"
"1460",95,"no","no",0,88,33.49,68,16.18,104,9.54,8,4.35,0,"FALSE"
"1461",80,"no","no",0,160,33.68,87,13.32,76,8.19,3,2.51,3,"FALSE"
"1462",145,"no","no",0,78,6.72,106,22.47,90,8.36,6,2.7,0,"FALSE"
"1463",37,"no","no",0,107,33.92,110,17.64,123,3.78,4,2.19,2,"FALSE"
"1464",87,"no","no",0,93,26.66,68,18.34,77,10.05,6,2.05,1,"FALSE"
"1465",69,"no","no",0,85,31.18,100,20.2,94,10.26,5,2.43,3,"FALSE"
"1466",83,"no","no",0,120,22.51,101,10.34,84,8.9,2,2.32,1,"FALSE"
"1467",195,"no","no",0,108,10.74,88,18.72,99,8.28,3,1.38,0,"FALSE"
"1468",67,"yes","yes",35,59,30.79,116,18.35,106,9.73,4,4.56,0,"TRUE"
"1469",75,"no","yes",27,102,19.98,127,17.58,114,8.75,7,1.13,3,"FALSE"
"1470",123,"no","yes",27,79,37.18,78,13.89,116,7.82,1,4.05,0,"FALSE"
"1471",41,"no","yes",41,95,35.24,120,11.67,74,5.21,3,1.59,1,"FALSE"
"1472",75,"no","no",0,99,25.6,83,25.63,104,7.14,5,2.19,0,"FALSE"
"1473",76,"yes","no",0,66,46.46,121,22.41,84,7.43,7,3.24,1,"TRUE"
"1474",86,"yes","no",0,120,45.24,92,15.47,103,9.29,4,2.78,1,"FALSE"
"1475",140,"no","no",0,89,19.18,65,13.32,85,11.23,6,4.4,0,"FALSE"
"1476",70,"no","no",0,112,17.8,104,6.99,110,7.62,7,4.27,3,"FALSE"
"1477",121,"no","yes",35,62,32.95,97,16.8,95,9.85,4,1.59,0,"FALSE"
"1478",112,"no","no",0,102,28.66,117,25.33,110,8.76,5,2.65,1,"FALSE"
"1479",118,"no","no",0,122,43.04,78,17.09,108,8.79,7,2.62,2,"FALSE"
"1480",66,"no","yes",16,92,29.7,105,19.73,98,13.74,2,2.4,1,"FALSE"
"1481",78,"no","no",0,102,14.79,64,16.46,120,9.26,5,2.97,0,"FALSE"
"1482",129,"no","yes",34,79,34.77,113,11.29,117,8.55,9,4,2,"FALSE"
"1483",6,"no","no",0,93,38.51,122,12.93,98,7.4,4,2.54,3,"FALSE"
"1484",107,"yes","no",0,91,39.8,105,13.86,100,12.71,3,2.7,1,"FALSE"
"1485",107,"yes","no",0,106,22.66,89,15.55,123,10.85,2,3.48,3,"TRUE"
"1486",138,"no","no",0,87,22.76,110,14.14,139,8.71,3,4.16,1,"FALSE"
"1487",103,"no","no",0,104,27.23,70,11.81,97,14.06,2,2.62,0,"FALSE"
"1488",116,"no","yes",44,94,39.2,103,19.05,76,10.98,2,3,0,"FALSE"
"1489",189,"no","no",0,84,38.66,81,14.96,120,9.27,4,1.7,2,"FALSE"
"1490",161,"no","no",0,120,12.38,120,22.7,91,10.01,2,3.19,2,"FALSE"
"1491",1,"no","no",0,107,33.34,82,25.2,91,9.52,2,1.89,1,"FALSE"
"1492",89,"no","no",0,110,33.51,115,14.1,106,10.23,3,3.46,1,"FALSE"
"1493",64,"no","no",0,126,37.33,100,25.78,65,6.95,5,2.62,1,"FALSE"
"1494",126,"no","yes",30,90,26.08,97,12.87,97,6.92,4,3.46,4,"TRUE"
"1495",129,"no","no",0,85,36.72,114,15.89,109,9.48,10,1.32,2,"FALSE"
"1496",128,"no","yes",32,136,37.89,80,22.27,101,8.61,4,2.92,0,"FALSE"
"1497",81,"no","yes",36,120,19.7,95,20.11,90,11.48,6,3.16,3,"FALSE"
"1498",114,"no","no",0,101,32.27,80,12.55,121,7.77,5,2.86,1,"FALSE"
"1499",50,"no","no",0,102,26.3,108,25.33,95,9.46,3,3,0,"FALSE"
"1500",86,"no","no",0,104,23.19,110,17.21,86,10.38,1,3.11,3,"FALSE"
"1501",96,"no","no",0,86,28.99,88,23.59,117,7.31,6,3.29,1,"FALSE"
"1502",72,"no","no",0,88,46.31,125,9.17,81,8.35,2,3.43,0,"FALSE"
"1503",64,"no","yes",40,116,35.7,89,19.78,94,7.6,4,1.59,8,"FALSE"
"1504",57,"yes","yes",17,94,40.21,94,13.86,117,10.65,3,3.29,2,"FALSE"
"1505",65,"no","no",0,117,26.16,122,18.71,147,12.62,3,2.3,2,"FALSE"
"1506",163,"no","no",0,120,37.91,98,19.3,125,8.47,5,2.38,1,"FALSE"
"1507",136,"no","no",0,74,42.91,81,14.27,110,11.17,3,2.89,2,"FALSE"
